lesson_id,topic,primary_frontier,world_objectives,foreground_point,staged_gates,frontier_lexemes,frontier_lexeme_bundle_ids,required_lexeme_bundle_ids,required_points,required_response_forms,introduced_response_forms,required_discourse_operations,introduced_discourse_operations,surface_language_contract,rehearsal_transfer_targets,prerequisite_lesson_ids,characters,locations,canonical_chronology_event,canonical_first_meeting_pairs,exercise_scope,grounding_modes,picture_book_status,evaluation_targets,source_provenance,estimated_minutes,learning_objectives,point_definition
L279,Definitions specify intended meanings; definitions and examples perform different functions,WORLD_FRONTIER,"[{""world_id"":""W-EPI-009"",""status"":""NEW""}]","{""point_ids"":[""P-DEF-001""],""status"":""EST""}",[],"[""definitions"",""specify"",""intended"",""meanings"",""examples"",""perform"",""functions""]","[""LEX-W-EPI-009""]","[""LEX-W-REP-003"",""LEX-P-DEF-001"",""LEX-P-ID-001"",""LEX-P-DET-002"",""LEX-P-PRON-001""]","[""P-DEF-001"",""P-ID-001"",""P-DET-002"",""P-PRON-001""]","[""RF-AFFIRM-IDENTITY"",""RF-NEGATE-IDENTITY""]",[],"[""DO-CLASSIFY"",""DO-IDENTIFY""]",[],"{""non_frontier_language_must_be_established"":true,""allowed_new_language"":""LEX-W-EPI-009"",""presentation_practice_feedback_evaluation_closed"":true}","[""P-DATA-001"",""W-EPI-007"",""P-EVID-001"",""W-EPI-008""]","[""L157"",""L236"",""L000"",""L004"",""L006""]","[""CHAR-EMMA"",""CHAR-TARO"",""CHAR-ERROL""]","[""LOC-DIRECT-TEACHING""]",,[],Canonical persistent-world event only when chronology_event is non-null; otherwise direct instruction or noncanonical controlled examples.,"[""COMPARISON""]",PB-O,"[""Wording-changed probe"",""Delayed retrieval probe"",""Composition with established material"",""World-concept probe without frontier wording""]","[""C197""]",30,"[""Definitions specify intended meanings; definitions and examples perform different functions.""]",definitions: `A X is a Y that...`; `means/refers to`.
L280,Classification organizes entities by shared criteria; category membership may be nested,WORLD_FRONTIER,"[{""world_id"":""W-EPI-010"",""status"":""NEW""}]","{""point_ids"":[""P-DEF-001""],""status"":""EST""}",[],"[""classification"",""organizes"",""entities"",""shared"",""criteria"",""category"",""membership"",""nested""]","[""LEX-W-EPI-010""]","[""LEX-W-EPI-009"",""LEX-W-BIO-004"",""LEX-P-DEF-001"",""LEX-P-CLASS-001"",""LEX-P-ID-001"",""LEX-P-DET-002""]","[""P-DEF-001"",""P-CLASS-001"",""P-ID-001"",""P-DET-002""]","[""RF-AFFIRM-IDENTITY"",""RF-NEGATE-IDENTITY""]",[],"[""DO-CLASSIFY"",""DO-IDENTIFY""]",[],"{""non_frontier_language_must_be_established"":true,""allowed_new_language"":""LEX-W-EPI-010"",""presentation_practice_feedback_evaluation_closed"":true}","[""W-EPI-007"",""P-EVID-001"",""W-EPI-008"",""W-EPI-009""]","[""L279"",""L235"",""L236"",""L096"",""L000"",""L004""]","[""CHAR-EMMA"",""CHAR-TARO"",""CHAR-ERROL""]","[""LOC-DIRECT-TEACHING""]",,[],Canonical persistent-world event only when chronology_event is non-null; otherwise direct instruction or noncanonical controlled examples.,"[""DIAGRAM""]",DS,"[""Wording-changed probe"",""Delayed retrieval probe"",""Composition with established material"",""World-concept probe without frontier wording""]","[""C198""]",30,"[""Classification organizes entities by shared criteria; category membership may be nested.""]",definitions: `A X is a Y that...`; `means/refers to`.
L281,Similarity and difference depend on the property or criterion being compared,WORLD_FRONTIER,"[{""world_id"":""W-EPI-011"",""status"":""NEW""}]","{""point_ids"":[""P-SIM-001""],""status"":""EST""}",[],"[""similarity"",""difference"",""depend"",""property"",""criterion"",""being"",""compared""]","[""LEX-W-EPI-011""]","[""LEX-W-OBJ-003"",""LEX-W-EPI-010"",""LEX-P-SIM-001"",""LEX-P-CMP-002"",""LEX-P-ID-001"",""LEX-P-DET-002""]","[""P-SIM-001"",""P-CMP-002"",""P-ID-001"",""P-DET-002""]","[""RF-AFFIRM-IDENTITY"",""RF-NEGATE-IDENTITY""]",[],"[""DO-COMPARE"",""DO-IDENTIFY""]",[],"{""non_frontier_language_must_be_established"":true,""allowed_new_language"":""LEX-W-EPI-011"",""presentation_practice_feedback_evaluation_closed"":true}","[""P-EVID-001"",""W-EPI-008"",""W-EPI-009"",""W-EPI-010""]","[""L012"",""L280"",""L244"",""L073"",""L000"",""L004""]","[""CHAR-EMMA"",""CHAR-TARO"",""CHAR-ERROL""]","[""LOC-DIRECT-TEACHING""]",,[],Canonical persistent-world event only when chronology_event is non-null; otherwise direct instruction or noncanonical controlled examples.,"[""COMPARISON""]",PB-O,"[""Wording-changed probe"",""Delayed retrieval probe"",""Composition with established material"",""World-concept probe without frontier wording""]","[""C200""]",30,"[""Similarity and difference depend on the property or criterion being compared.""]",`similar to/different from/same as`; paired `both...and`.
L282,formal academic language capstone transfer,TRANSFER,"[{""world_id"":""W-EPI-006"",""status"":""XFER""},{""world_id"":""W-EPI-007"",""status"":""XFER""},{""world_id"":""W-EPI-008"",""status"":""XFER""},{""world_id"":""W-EPI-009"",""status"":""XFER""},{""world_id"":""W-EPI-010"",""status"":""XFER""},{""world_id"":""W-EPI-011"",""status"":""XFER""}]","{""point_ids"":[""P-EPI-003"",""P-SRC-001"",""P-DATA-001"",""P-EVID-001""],""status"":""XFER""}",[],[],[],"[""LEX-W-EPI-006"",""LEX-P-EPI-003"",""LEX-P-SRC-001"",""LEX-P-DATA-001"",""LEX-W-EPI-007"",""LEX-P-EVID-001"",""LEX-W-EPI-008"",""LEX-W-EPI-009"",""LEX-W-EPI-010"",""LEX-W-EPI-011""]","[""P-EPI-003"",""P-SRC-001"",""P-DATA-001"",""P-EVID-001""]","[""RF-SOURCE"",""RF-EVIDENCE""]",[],"[""DO-INFER"",""DO-ATTRIBUTE-SOURCE"",""DO-SUPPORT-CLAIM""]",[],"{""non_frontier_language_must_be_established"":true,""allowed_new_language"":""NONE"",""presentation_practice_feedback_evaluation_closed"":true}","[""W-EPI-006"",""P-EPI-003"",""P-SRC-001"",""P-DATA-001"",""W-EPI-007"",""P-EVID-001"",""W-EPI-008"",""W-EPI-009"",""W-EPI-010"",""W-EPI-011""]","[""L272"",""L273"",""L274"",""L275"",""L276"",""L277"",""L278"",""L279"",""L280"",""L281""]","[""CHAR-EMMA"",""CHAR-TARO"",""CHAR-ERROL""]","[""LOC-MEADOW-PATH"",""LOC-POND"",""LOC-OAK"",""LOC-SCHOOL""]",,[],Noncanonical transfer and retrieval task; no new persistent event.,"[""COMPARISON"",""DIALOGUE"",""DIAGRAM""]",DS,"[""Far transfer"",""Delayed retrieval"",""Multi-item composition"",""No frontier leakage""]","[""C193"",""C194"",""C167"",""C179"",""C238"",""C174"",""C195"",""C196"",""C197"",""C198"",""C200""]",30,"[""Recombine already acquired WORLD and POINT material in a new context.""]",No new POINT; established operators are retrieved and composed.
L283,"derivational morphology: common prefixes, suffixes, compounds, selected roots",POINT_FRONTIER,"[{""world_id"":""W-EPI-009"",""status"":""EST""},{""world_id"":""W-CUL-002"",""status"":""EST""}]","{""point_ids"":[""P-MORPH-001""],""status"":""NEW""}",[],"[""derivational"",""morphology"",""prefixes"",""suffixes"",""compounds"",""selected"",""roots""]","[""LEX-P-MORPH-001""]","[""LEX-W-EPI-009"",""LEX-W-CUL-002"",""LEX-P-DESC-001"",""LEX-P-DEF-001"",""LEX-P-CLASS-001""]","[""P-DESC-001"",""P-DEF-001"",""P-CLASS-001""]",[],[],"[""DO-CLASSIFY""]",[],"{""non_frontier_language_must_be_established"":true,""allowed_new_language"":""LEX-P-MORPH-001"",""presentation_practice_feedback_evaluation_closed"":true}","[""W-EPI-008"",""W-EPI-009"",""W-EPI-010"",""W-EPI-011""]","[""L279"",""L177"",""L013"",""L236"",""L096""]","[""CHAR-EMMA"",""CHAR-TARO""]","[""LOC-DIRECT-TEACHING""]",,[],Canonical persistent-world event only when chronology_event is non-null; otherwise direct instruction or noncanonical controlled examples.,"[""SCENE"",""SYMBOLIC""]",PB-O,"[""Wording-changed probe"",""Delayed retrieval probe"",""Composition with established material"",""Cross-domain POINT probe""]","[""C201"",""C202"",""C203"",""C204""]",30,"[""derivational morphology: common prefixes, suffixes, compounds, selected roots.""]","derivational morphology: common prefixes, suffixes, compounds, selected roots."
L284,"synonyms, antonyms, shades, context-selected multiple meanings",POINT_FRONTIER,"[{""world_id"":""W-EPI-009"",""status"":""EST""}]","{""point_ids"":[""P-LEX-001""],""status"":""NEW""}",[],"[""synonyms"",""antonyms"",""shades"",""context-selected"",""multiple"",""meanings""]","[""LEX-P-LEX-001""]","[""LEX-W-EPI-009"",""LEX-P-DESC-001""]","[""P-DESC-001""]",[],[],[],[],"{""non_frontier_language_must_be_established"":true,""allowed_new_language"":""LEX-P-LEX-001"",""presentation_practice_feedback_evaluation_closed"":true}","[""W-EPI-009"",""W-EPI-010"",""W-EPI-011"",""P-MORPH-001""]","[""L279"",""L013""]","[""CHAR-EMMA"",""CHAR-TARO""]","[""LOC-DIRECT-TEACHING""]",,[],Canonical persistent-world event only when chronology_event is non-null; otherwise direct instruction or noncanonical controlled examples.,"[""SCENE"",""SYMBOLIC""]",PB-O,"[""Wording-changed probe"",""Delayed retrieval probe"",""Composition with established material"",""Cross-domain POINT probe""]","[""C205"",""C206"",""C207""]",30,"[""synonyms, antonyms, shades, context-selected multiple meanings.""]","synonyms, antonyms, shades, context-selected multiple meanings."
L285,"literal/nonliteral, simile, metaphor",POINT_FRONTIER,"[{""world_id"":""W-LIT-003"",""status"":""EST""},{""world_id"":""W-ART-001"",""status"":""EST""}]","{""point_ids"":[""P-FIG-001""],""status"":""NEW""}",[],"[""literal"",""nonliteral"",""simile"",""metaphor""]","[""LEX-P-FIG-001""]","[""LEX-W-LIT-003"",""LEX-W-ART-001"",""LEX-P-LEX-001"",""LEX-P-REP-001""]","[""P-LEX-001"",""P-REP-001""]",[],[],[],[],"{""non_frontier_language_must_be_established"":true,""allowed_new_language"":""LEX-P-FIG-001"",""presentation_practice_feedback_evaluation_closed"":true}","[""W-EPI-010"",""W-EPI-011"",""P-MORPH-001"",""P-LEX-001""]","[""L212"",""L270"",""L284"",""L028""]","[""CHAR-EMMA"",""CHAR-TARO""]","[""LOC-DIRECT-TEACHING""]",,[],Canonical persistent-world event only when chronology_event is non-null; otherwise direct instruction or noncanonical controlled examples.,"[""SCENE"",""SYMBOLIC""]",PB-O,"[""Wording-changed probe"",""Delayed retrieval probe"",""Composition with established material"",""Cross-domain POINT probe""]","[""C208"",""C209""]",30,"[""literal/nonliteral, simile, metaphor.""]","literal/nonliteral, simile, metaphor."
L286,Memory is stored/retrieved information about prior experience and can differ from current observation,WORLD_FRONTIER,"[{""world_id"":""W-EPI-012"",""status"":""NEW""}]","{""point_ids"":[""P-TNS-003""],""status"":""EST""}",[],"[""memory"",""stored"",""retrieved"",""information"",""about"",""prior"",""experience"",""differ""]","[""LEX-W-EPI-012""]","[""LEX-W-EPI-001"",""LEX-W-EPI-002"",""LEX-W-EPI-003"",""LEX-W-EPI-004"",""LEX-W-TIME-003"",""LEX-P-TNS-003"",""LEX-P-EPI-001"",""LEX-P-ID-001"",""LEX-P-DET-002""]","[""P-TNS-003"",""P-EPI-001"",""P-ID-001"",""P-DET-002""]","[""RF-KNOW-UNKNOWN"",""RF-AFFIRM-IDENTITY"",""RF-NEGATE-IDENTITY""]",[],"[""DO-IDENTIFY""]",[],"{""non_frontier_language_must_be_established"":true,""allowed_new_language"":""LEX-W-EPI-012"",""presentation_practice_feedback_evaluation_closed"":true}","[""W-EPI-011"",""P-MORPH-001"",""P-LEX-001"",""P-FIG-001""]","[""L180"",""L218"",""L199"",""L224"",""L080"",""L082"",""L184"",""L000"",""L004""]","[""CHAR-EMMA"",""CHAR-TARO"",""CHAR-ERROL""]","[""LOC-DIRECT-TEACHING""]",,[],Canonical persistent-world event only when chronology_event is non-null; otherwise direct instruction or noncanonical controlled examples.,"[""SEQUENCE"",""ABSTRACT""]",PB-O,"[""Wording-changed probe"",""Delayed retrieval probe"",""Composition with established material"",""World-concept probe without frontier wording""]","[""SYN""]",30,"[""Memory is stored/retrieved information about prior experience and can differ from current observation.""]","simple past, introduced separately from future; later narrative past."
L287,clear pronoun antecedents and explicit repair of ambiguity,POINT_FRONTIER,"[{""world_id"":""W-EPI-012"",""status"":""EST""}]","{""point_ids"":[""P-PRON-002""],""status"":""NEW""}",[],"[""clear"",""pronoun"",""antecedents"",""explicit"",""repair"",""ambiguity""]","[""LEX-P-PRON-002""]","[""LEX-W-EPI-012"",""LEX-P-PRON-001"",""LEX-P-EPI-002""]","[""P-PRON-001"",""P-EPI-002""]","[""RF-CORRECTION""]",[],"[""DO-CORRECT""]",[],"{""non_frontier_language_must_be_established"":true,""allowed_new_language"":""LEX-P-PRON-002"",""presentation_practice_feedback_evaluation_closed"":true}","[""P-MORPH-001"",""P-LEX-001"",""P-FIG-001"",""W-EPI-012""]","[""L286"",""L006"",""L223""]","[""CHAR-EMMA"",""CHAR-TARO""]","[""LOC-DIRECT-TEACHING""]",,[],Canonical persistent-world event only when chronology_event is non-null; otherwise direct instruction or noncanonical controlled examples.,"[""SCENE"",""SYMBOLIC""]",PB-O,"[""Wording-changed probe"",""Delayed retrieval probe"",""Composition with established material"",""Cross-domain POINT probe""]","[""C210"",""C221""]",30,"[""clear pronoun antecedents and explicit repair of ambiguity.""]",clear pronoun antecedents and explicit repair of ambiguity.
L288,simple/compound/complex sentence composition,POINT_FRONTIER,"[{""world_id"":""W-EPI-007"",""status"":""EST""}]","{""point_ids"":[""P-SENT-001""],""status"":""NEW""}",[],"[""compound"",""complex"",""sentence"",""composition""]","[""LEX-P-SENT-001""]","[""LEX-W-EPI-007"",""LEX-P-DISC-001"",""LEX-P-CAU-001"",""LEX-P-RELCL-001"",""LEX-P-CONTR-001""]","[""P-DISC-001"",""P-CAU-001"",""P-RELCL-001"",""P-CONTR-001""]","[""RF-AGREE-DISAGREE"",""RF-REASON""]",[],"[""DO-AGREE-DISAGREE"",""DO-EXPLAIN-REASON""]",[],"{""non_frontier_language_must_be_established"":true,""allowed_new_language"":""LEX-P-SENT-001"",""presentation_practice_feedback_evaluation_closed"":true}","[""P-LEX-001"",""P-FIG-001"",""W-EPI-012"",""P-PRON-002""]","[""L276"",""L187"",""L191"",""L241"",""L245""]","[""CHAR-EMMA"",""CHAR-TARO""]","[""LOC-DIRECT-TEACHING""]",,[],Canonical persistent-world event only when chronology_event is non-null; otherwise direct instruction or noncanonical controlled examples.,"[""SCENE"",""SYMBOLIC""]",PB-O,"[""Wording-changed probe"",""Delayed retrieval probe"",""Composition with established material"",""Cross-domain POINT probe""]","[""C222""]",30,"[""simple/compound/complex sentence composition.""]",simple/compound/complex sentence composition.
L289,counterfactual if,POINT_FRONTIER,"[{""world_id"":""W-ENG-002"",""status"":""EST""}]","{""point_ids"":[""P-CF-001""],""status"":""NEW""}",[],"[""if...were..."",""would...""]","[""LEX-P-CF-001""]","[""LEX-W-ENG-002"",""LEX-P-COND-001"",""LEX-P-COND-002"",""LEX-P-TNS-003""]","[""P-COND-001"",""P-COND-002"",""P-TNS-003""]",[],[],[],[],"{""non_frontier_language_must_be_established"":true,""allowed_new_language"":""LEX-P-CF-001"",""presentation_practice_feedback_evaluation_closed"":true}","[""P-FIG-001"",""W-EPI-012"",""P-PRON-002"",""P-SENT-001""]","[""L234"",""L193"",""L204"",""L082""]","[""CHAR-EMMA"",""CHAR-TARO""]","[""LOC-DIRECT-TEACHING""]",,[],Canonical persistent-world event only when chronology_event is non-null; otherwise direct instruction or noncanonical controlled examples.,"[""SCENE"",""SYMBOLIC""]",PB-O,"[""Wording-changed probe"",""Delayed retrieval probe"",""Composition with established material"",""Cross-domain POINT probe""]","[""C223""]",30,"[""counterfactual `if...were..., would...`.""]","counterfactual `if...were..., would...`."
L290,"academic connectors: therefore, moreover/in addition, however, whereas",POINT_FRONTIER,"[{""world_id"":""W-EPI-007"",""status"":""EST""}]","{""point_ids"":[""P-ACA-001""],""status"":""NEW""}",[],"[""therefore"",""moreover/in addition"",""however"",""whereas""]","[""LEX-P-ACA-001""]","[""LEX-W-EPI-007"",""LEX-P-CAU-004"",""LEX-P-CONTR-001"",""LEX-P-EVID-001""]","[""P-CAU-004"",""P-CONTR-001"",""P-EVID-001""]","[""RF-EVIDENCE""]",[],"[""DO-EXPLAIN-REASON"",""DO-SUPPORT-CLAIM""]",[],"{""non_frontier_language_must_be_established"":true,""allowed_new_language"":""LEX-P-ACA-001"",""presentation_practice_feedback_evaluation_closed"":true}","[""W-EPI-012"",""P-PRON-002"",""P-SENT-001"",""P-CF-001""]","[""L276"",""L194"",""L245"",""L277""]","[""CHAR-EMMA"",""CHAR-TARO""]","[""LOC-DIRECT-TEACHING""]",,[],Canonical persistent-world event only when chronology_event is non-null; otherwise direct instruction or noncanonical controlled examples.,"[""SCENE"",""SYMBOLIC""]",PB-O,"[""Wording-changed probe"",""Delayed retrieval probe"",""Composition with established material"",""Cross-domain POINT probe""]","[""C226"",""C227"",""C228"",""C233""]",30,"[""academic connectors: `therefore`, `moreover/in addition`, `however`, `whereas`.""]","academic connectors: `therefore`, `moreover/in addition`, `however`, `whereas`."
L291,certainty scale certainly/probably/possibly; general hedging,POINT_FRONTIER,"[{""world_id"":""W-EPI-008"",""status"":""EST""}]","{""point_ids"":[""P-CERTAINTY-001""],""status"":""NEW""}",[],"[""certainly/probably/possibly""]","[""LEX-P-CERTAINTY-001""]","[""LEX-W-EPI-008"",""LEX-P-MOD-004""]","[""P-MOD-004""]",[],"[""RF-UNCERTAINTY""]",[],[],"{""non_frontier_language_must_be_established"":true,""allowed_new_language"":""LEX-P-CERTAINTY-001"",""presentation_practice_feedback_evaluation_closed"":true}","[""P-PRON-002"",""P-SENT-001"",""P-CF-001"",""P-ACA-001""]","[""L278"",""L262""]","[""CHAR-EMMA"",""CHAR-TARO""]","[""LOC-DIRECT-TEACHING""]",,[],Canonical persistent-world event only when chronology_event is non-null; otherwise direct instruction or noncanonical controlled examples.,"[""SCENE"",""SYMBOLIC""]",PB-O,"[""Wording-changed probe"",""Delayed retrieval probe"",""Composition with established material"",""Cross-domain POINT probe""]","[""C236"",""C237""]",30,"[""certainty scale `certainly/probably/possibly`; general hedging.""]",certainty scale `certainly/probably/possibly`; general hedging.
L292,Trust and reliability,WORLD_FRONTIER,"[{""world_id"":""W-SOC-006"",""status"":""NEW""}]","{""point_ids"":[""P-EPI-002""],""status"":""EST""}",[],"[""trust"",""reliability""]","[""LEX-W-SOC-006""]","[""LEX-W-SOC-005"",""LEX-W-EPI-002"",""LEX-P-EPI-002"",""LEX-P-TNS-003"",""LEX-P-CERTAINTY-001"",""LEX-P-ID-001""]","[""P-EPI-002"",""P-TNS-003"",""P-CERTAINTY-001"",""P-ID-001""]","[""RF-CORRECTION"",""RF-UNCERTAINTY"",""RF-AFFIRM-IDENTITY"",""RF-NEGATE-IDENTITY""]",[],"[""DO-CORRECT"",""DO-IDENTIFY""]",[],"{""non_frontier_language_must_be_established"":true,""allowed_new_language"":""LEX-W-SOC-006"",""presentation_practice_feedback_evaluation_closed"":true}","[""P-SENT-001"",""P-CF-001"",""P-ACA-001"",""P-CERTAINTY-001""]","[""L079"",""L218"",""L223"",""L082"",""L291"",""L000""]","[""CHAR-EMMA"",""CHAR-TARO"",""CHAR-ERROL""]","[""LOC-DIRECT-TEACHING""]",,[],Canonical persistent-world event only when chronology_event is non-null; otherwise direct instruction or noncanonical controlled examples.,"[""SEQUENCE"",""ABSTRACT""]",PB-O,"[""Wording-changed probe"",""Delayed retrieval probe"",""Composition with established material"",""World-concept probe without frontier wording""]","[""V2"",""SYN""]",30,"[""Trust and reliability. Expectations about another agent may be influenced by whether prior commitments or claims proved reliable; trust is not certainty.""]","Correction/reformulation: `actually`, `I mean`, fixed `I was wrong`."
